,JPN,AUS,DEU,FRA,CHE,GBR
2020-09-30,0.017230856914847825,-0.032621406039205714,-0.007132925254458078,-0.016947079770877282,0.006701670755871358,-0.013430587815546069
2020-10-31,-0.026616091538015252,0.021922166212056338,-0.07814272176938963,-0.03107617434314891,-0.05047173829124019,-0.03556989001587085
2020-11-30,0.10611761150074583,0.10383126054238456,0.1394270832572564,0.18458584746425788,0.09510738209186598,0.12545118571507108
2020-12-31,0.031160739835086382,0.018594249384116468,0.042998049886374345,0.01849608732879726,0.0257859952935251,0.03841155080513259
2021-01-31,0.0036876243975257905,0.007041856349305098,0.0024531979986895935,-0.02444727457120688,-0.0059375248567198335,-0.005980705931935226
2021-02-28,0.029101826291582755,0.013999148238068915,0.023135822215866297,0.05304423254001034,0.002490018931556981,0.017132676119381518
2021-03-31,0.05386419818829491,0.02134441935774556,0.07526755082341863,0.06343022075120386,0.07189285666553302,0.048727805812584735
2021-04-30,-0.026616668745998884,0.03759296828581382,0.016851385856491152,0.05280521655325665,0.019466918147632573,0.0437546309060739
2021-05-31,0.011886527908606892,0.022446467801849557,0.02721608566934197,0.03703080278299242,0.03550578140087801,0.013150804022353912
2021-06-30,0.015506241884913119,0.02412059880127826,0.01767363464759808,0.016203152875386984,0.03987782060960199,-0.0005490962030267887
2021-07-31,-0.022661665528421637,0.009294594309639193,0.00874383985008631,0.017069028583805768,0.023224875255392075,0.008097045798215796
2021-08-31,0.03190091045063559,0.027415731915714225,0.025171482186384875,0.006038819157787811,0.025470986570189535,0.022000173946918777
2021-09-30,0.041699891051247495,-0.013105006620298454,-0.03228604384121325,-0.024897151465522627,-0.05340260224846716,-0.01572227432194695
2021-10-31,-0.012607754608022548,0.003924964211684867,0.020821766708569944,0.06021209810215611,0.03873226438824606,0.011727998107679327
2021-11-30,-0.035883993064432684,-0.004687839754423773,-0.027231911933060293,-0.0004818549369145497,-0.00714724406678835,-0.01775070130555867
2021-12-31,0.03080181072684307,0.028132990166255034,0.04087912130593829,0.04756403525227926,0.0628598484469649,0.04226103817457183
2022-01-31,-0.04977468339621094,-0.06338374115468437,-0.032491165825090484,-0.03526171976677128,-0.056225570192980245,-0.005694766043792376
2022-02-28,-0.00426010983857783,0.017049748264642783,-0.054122956851202275,-0.0444453368395713,-0.014991817527897355,-0.009716168085814103
2022-03-31,0.04171781802284502,0.07171626564600841,-0.008508195683537445,0.007813173482239866,0.022464289114094926,0.013227487137205785
2022-04-30,-0.019383023832730717,-0.0009830791948010065,-0.014835950823726463,-0.013413276379960926,0.008643863443936528,-0.0005118377401329699
2022-05-31,0.006676409783770598,-0.03363737804259326,0.022539185074411328,-0.00016528052558872908,-0.031243457579664957,0.002451530247424172
2022-06-30,-0.011836194905457509,-0.09053678769401163,-0.10920245817904572,-0.06085596412245442,-0.07130239647233172,-0.052476530203421246
2022-07-31,0.045304734858503615,0.0670446813695289,0.06090321207182525,0.1111129103275098,0.05785269414354066,0.04162390888199896
2022-08-31,0.01977581710878573,0.015554766326511982,-0.046332292672300546,-0.03829515100797043,-0.02209952470072285,-0.018632392524048247
2022-09-30,-0.04236871183111757,-0.057502965826980446,-0.07499735914303829,-0.0538009632483013,-0.060577125111867636,-0.06000524749636815
2022-10-31,0.061938025481497405,0.056373066487056755,0.08723931443483957,0.07857358717467511,0.05518319726196963,0.032071752088090655
2022-11-30,0.0391587555999533,0.06911818000951508,0.09771554208799138,0.09442895693414499,0.05665398329457316,0.07302088886138258
2022-12-31,-0.032706092664273934,-0.03009316681278762,-0.02741914009226365,-0.029972317320476116,-0.018267292046554084,-0.011956553280247695
2023-01-31,0.05463346176245376,0.06636393439732458,0.10292545704350708,0.1062241351887051,0.07111143801375275,0.04497459569652251
2023-02-28,0.0247127208835628,-0.019343486316744984,0.022086623387439275,0.023137015287299167,-0.003058785428756816,0.021991435797636738
2023-03-31,0.03206958620479994,0.00020679139154045068,0.020927475843479426,0.020679228043722242,0.038609879664198044,-0.028971191871905444
2023-04-30,0.042879686455623345,0.021137048476101095,0.021744792079067876,0.03903110682433342,0.042820929764970206,0.032932824445554676
2023-05-31,0.04732147960687483,-0.02486672247326993,-0.015613777404063223,-0.03377997948375411,-0.011139934716289268,-0.04605312675035145
2023-06-30,0.09254614378796955,0.022981623532889905,0.0339510982766964,0.04548372821271118,0.018387298279059605,0.005987368691340977
2023-07-31,0.0314123050640146,0.031296437216860706,0.027229767124345994,0.013247037638035364,0.015026394314010205,0.02600135643666235
2023-08-31,0.022048436303710006,-0.0032308328301384748,-0.027554238166555556,-0.024756801772788384,-0.011692270338215072,-0.021166947291881955
2023-09-30,0.022569432760902508,-0.021050119160052394,-0.029688766692759105,-0.03398418662295022,-0.0024270617561352736,0.021779916272746336
2023-10-31,-0.011487518195940516,-0.035070653085925385,-0.041481500440838315,-0.03247942681376781,-0.040718103717725995,-0.043230761977736454
2023-11-30,0.07431256723666158,0.05353887269111346,0.08486858782896722,0.06334387305222267,0.057021814911287994,0.028977821333918907
2023-12-31,0.014641568922377113,0.0748018661276697,0.03182373065778421,0.04099460623849738,0.03336136963522396,0.04429276007399663
2024-01-31,0.08895314780269359,0.015269864060624472,0.008268461111569203,0.022697897414642787,0.023881038327730808,-0.011409537084493993
2024-02-29,0.0657480729447355,0.01466234880971129,0.0360306814154312,0.04014174069450083,0.027656407288742524,0.0054931247785372506
2024-03-31,0.05870980129143888,0.03171495816299563,0.04269726753877534,0.02804023698712843,0.04359967074853888,0.046439511801666944
2024-04-30,0.0027380663612336376,-0.026378636200931727,-0.017398421733801794,-0.014530520871250507,-0.006929150578482868,0.026972866414871177
2024-05-31,0.0223522179455381,0.012206871607480352,0.03446705249183335,0.01993160904400737,0.06704942575840467,0.027058518861471592
2024-06-30,0.03215685259073919,0.012152967168043816,-0.006110964887171888,-0.05747232016200243,0.006061394837373113,-0.016461437192991202
2024-07-31,0.012294633114296127,0.04088490342902018,0.008638306742056123,0.007536980824290662,0.023461183104589223,0.03391622142911421
2024-08-31,-0.00813973891390729,0.007659007731039891,0.022881474987229034,0.023074351870277843,0.018153360771296922,0.008959312737867764
2024-09-30,0.0023880309229423746,0.0358209836317811,0.03115047659043846,0.013890502890735568,0.0019875789670572575,-0.016034073375964186
2024-10-31,0.031665736747578,-0.009782450494691175,-0.015141095387625425,-0.04515254264792834,-0.017982321373987364,-0.016268067114590723
2024-11-30,0.007017481641125034,0.03541249713145733,0.024412319459824028,-0.015877559672913155,0.012263072250585094,0.025615969206854494
